brand,model,display,colors,os,cpu,sensors,speaker,jack,gps,weight,mem,ram,camera,battery,price,vol,size,ppi,release
Gionee,Elife S5.1,AMOLED,Black| White| Pink| Mint Green,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,97.7,16,1,8,2050,240,49,4.8,306,2014
Gionee,Pioneer P6,TFT,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,150,8,1,5,1950,120,91.2,5,196,2015
Gionee,Pioneer P4,TFT,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,88.2,8,1,5,1800,100,81.7,4.5,218,2014
Gionee,Ctrl V5,LCD,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,103.5,8,1,8,1800,160,73.8,4.7,234,2014
Gionee,Elife S5.5,AMOLED,Black| white| blue| pink| purple,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,133,16,2,13,2300,270,57,5,441,2014
Gionee,Elife E7 Mini,LCD,Black| White,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,142.9,16,NA,13,2200,230,79.6,4.7,312,2014
Gionee,Elife E7,LCD,Black| White,Android,Quad-core 2.2 GHz Krait 400/ Quad-core 2.5 GHz Krait 400,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,150,16,2,16,2500,340,107.3,5.5,401,2013
Gionee,Elife E6,LCD,Black| White,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,NA,32,2,13,2000,250,78.1,5,441,2013
Gionee,Elife E5,AMOLED,Black| White| Yellow,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,135,16,1,8,2000,200,65.2,4.8,306,2013
Gionee,Elife E3,LCD,Black| White| Blue| Pink,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,16,1,8,1800,180,73.6,4.7,312,2013
Gionee,M2,TFT,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,1,8,4200,130,108.9,5,196,2014
Gionee,Gpad G4,LCD,Black| White,Android,Quad-core 1.5 GHz Cortex-A7,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,NA,16,1,13,3200,220,106.3,5.7,258,2014
Gionee,Gpad G3,NA,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,2250,110,122.9,5.5,178,2013
Gionee,Gpad G2,LCD,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,1,8,3000,160,104.8,5.3,208,2013
Gionee,Gpad G1,TFT,Black| White,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,8,2100,100,111.5,5,187,2013
Gionee,Pioneer P3,TFT,Black| White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1700,90,97.6,4.3,217,2013
Gionee,Pioneer P2,TFT,Black| White,Android,Dual-core 1.3 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1700,70,90.9,4,233,2013
Gionee,Pioneer P1,TFT,Black,Android,1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,No,NA,NA,0.256,2,1500,60,83.4,3.5,165,2013
Gionee,Ctrl V1,TFT,Cofee/Black,Android,1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,2,1700,90,87.5,3.95,146,2013
Gionee,Ctrl V2,LCD,White,Android,1.0 GHz Cotex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,3.15,1500,60,75.8,3.5,165,2013
Gionee,Ctrl V3,LCD,Black,Android,Dual-core 1.0 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1800,100,85.4,4.3,217,2013
Gionee,Ctrl V4,NA,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,0.512,5,1800,110,88.4,4.5,218,2013
Gionee,Dream D1,AMOLED,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,4,1,8,2100,170,74.9,4.65,316,2013
Google,Pixel XL,AMOLED,Quite Black| Very Silver| Really Blue,Android,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,168,32,4,12.3,3450,880,99.5,5.5,534,2016
Google,Pixel,AMOLED,Quite Black| Very Silver| Really Blue,Android,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,143,32,4,12.3,2770,770,84.9,5,441,2016
HP,Elite x3,NA,Black,Windows,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Iris scanner| fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,195,64,4,16,4150,700,105.4,5.96,494,2016
HP,Pro Slate 8,LCD,Gray,Android,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,350,16,2,8,NA,390,226.9,7.86,326,2015
HP,Slate6 VoiceTab II,LCD,Silver,Android,Quad-core 1.2 GHz,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,16,1,8,3000,200,123.6,6,245,2014
HP,7 VoiceTab,TFT,Black/White,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,305,8,1,5,NA,140,200.3,6.95,171,2014
HP,7 Plus,LCD,Silver,Android,Quad-core 1.0 GHz Cortex-A7,Accelerometer,Yes,Yes,No,294.8,8,1,2,2800,70,190.1,7,170,2014
HP,8,LCD,Silver,Android,Quad-core 1.0 GHz Cortex-A7,Accelerometer| gyro,Yes,Yes,No,313,16,1,2,3800,120,218.4,7.85,163,2014
HP,Slate7 VoiceTab Ultra,LCD,Champagne,Android,Quad-core 1.6 GHz Cortex-A9,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,239,16,2,13,5000,400,137.3,7,323,2014
HP,Slate7 VoiceTab,LCD,Black/White,Android,Quad-core 1.2 GHz,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,325,16,1,5,4100,180,NA,7,216,2014
HP,Slate6 VoiceTab,LCD,Black,Android,Quad-core 1.2 GHz,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,16,1,5,3000,270,120.8,6,245,2014
HP,Slate8 Pro,NA,Black/White,Android,Quad-core 1.8 GHz Cortex-A15,Accelerometer| gyro| compass,Yes,Yes,Yes,453.6,16,1,8,5680,240,308.2,8,250,2013
HP,Slate7 Extreme,LCD,Black/Silver,Android,Quad-core 1.8 GHz Cortex-A15,Accelerometer| gyro| compass,Yes,Yes,Yes,319.8,16,1,5,4100,150,225.6,7,216,2013
HP,Slate7 Plus,NA,Black/Silver,Android,Quad-core 1.3 GHz Cortex-A9,Accelerometer| compass,Yes,Yes,Yes,NA,8,1,5,4000,110,255.6,7,216,2013
HP,Slate 7,LCD,Black/Silver| Red,Android,Dual-core 1.6 GHz Cortex-A9,Accelerometer,Yes,Yes,No,372,8,1,3.15,NA,130,244.9,7,170,2013
HP,Veer 4G,TFT,White| black,Other,800 MHz Scorpion,Accelerometer| proximity,Yes,No,Yes,103,8,NA,5,910,320,69.1,2.6,197,2011
HP,Veer,TFT,Black,Other,800 MHz Scorpion,Accelerometer| proximity,Yes,Yes,Yes,103,8,NA,5,910,320,69.1,2.6,197,2011
HP,Pre 3,TFT,Black,Other,1.4 GHz Scorpion,Accelerometer| proximity| compass,Yes,Yes,Yes,156,8,0.512,5,1230,350,113.7,3.58,261,2011
HP,iPAQ Data Messenger,TFT,Blue,Windows,528 MHz ARM 11,NA,Yes,No,Yes,160,NA,0.128,3.15,1140,150,113.1,2.81,142,NA
HP,iPAQ 610c,TFT,Black,Windows,Marvell PXA270 520 MHz,NA,Yes,No,Yes,145,NA,0.128,3.15,1590,170,123.5,2.8,143,NA
HP,iPAQ rw6815,TFT,Silver,Windows,Intel PXA272 416 MHz,NA,Yes,No,No,140,NA,0.064,2,1530,150,115.4,2.7,148,NA
HP,iPAQ rw6828,TFT,Silver,Windows,Intel PXA 272 416 MHz,NA,Yes,No,No,140,NA,0.064,2,1530,290,115.4,2.7,148,NA
HP,iPAQ rw6818,TFT,Silver,Windows,Intel PXA 272 416 MHz,NA,Yes,No,No,140,NA,0.064,2,1530,290,115.4,2.7,148,NA
HP,iPAQ hw6515,TFT,Silver,Windows,Intel PXA270 312 MHz,NA,Yes,No,Yes,165,NA,0.064,1.3,1200,280,150.8,3,113,NA
HP,iPAQ hw6510,TFT,Silver,Windows,Intel PXA270 312 MHz,NA,Yes,No,Yes,165,NA,0.064,NA,1200,280,150.8,3,113,NA
HP,iPAQ h6325,TFT,Silver,Windows,ARM925T,NA,Yes,No,No,190,NA,0.064,NA,1800,180,213.5,3.5,114,NA
HP,iPAQ h6320,TFT,Silver,Windows,ARM925T,NA,Yes,No,No,190,NA,0.064,NA,1800,190,213.5,3.5,114,NA
HTC,U11,LCD,Amazing Silver| Sapphire Blue| Brilliant Black| Ice White| Solar Red,Android,Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,No,Yes,169,64,4,12,3000,750,92.3,5.5,534,2017
HTC,One X10,LCD,Black| Silver,Android,Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,175,32,3,16,4000,330,94.8,5.5,401,2017
HTC,U Ultra,LCD,Brilliant Black| Cosmetic Pink| Ice White| Sapphire Blue,Android,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,No,Yes,170,64,4,12,3000,750,103.7,5.7,513,2017
HTC,U Play,LCD,Brilliant Black| Cosmetic Pink| Ice White| Sapphire Blue,Android,Octa-core (4x2.0 GHz Cortex-A53 & 4x1.1 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,No,Yes,145,32,4,16,2500,470,85.1,5.2,428,2017
HTC,10 evo,LCD,Silver| Black,Android,Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,No,Yes,174,32,3,16,3200,570,96.2,5.5,534,2016
HTC,Desire 650,LCD,Dark blue| White,Android,Quad-core 1.6 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,140,16,2,13,2200,200,87.5,5,294,2016
HTC,Desire 10 Pro,LCD,Stone Black| Polar White| Royal Blue| Valentine Lux| Mint Green,Android,Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,165,64,4,20,3000,460,94,5.5,400,2016
HTC,Desire 10 Lifestyle,LCD,Stone Black| Polar White| Royal Blue| Valentine Lux,Android,Quad-core 1.4 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,155,32,3,13,2700,260,92.9,5.5,267,2016
HTC,One A9s,LCD,Black| Silver| Gold,Android,Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| proximity| compass,Yes,Yes,Yes,149.8,16,2,13,2300,350,83.8,5,294,2016
HTC,Desire 728 Ultra,LCD,Black Gold| Cappuccino Brown,Android,Octa-core 1.5 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,153,32,3,13,2800,220,97,5.5,267,2016
HTC,Desire 628,LCD,Black| White,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,142,32,3,13,2200,200,84.4,5,294,2016
HTC,One M9 Prime Camera,LCD,Gunmetal Gray| Gold| Silver/Gold,Android,Octa-core 2.2 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,158,16,2,13,2840,390,96.8,5,441,2016
HTC,Desire 830,LCD,White/Blue| White/Red,Android,Octa-core 1.5 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,156,32,3,13,2800,280,96.9,5.5,401,2016
HTC,One S9,LCD,Silver| Gold,Android,Octa-core 2.0 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,158,16,2,13,2840,270,101.8,5,441,2016
HTC,10 Lifestyle,LCD,Carbon Gray| Topaz Gold| Glacier Silver,Android,Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,161,32,3,12,3000,420,94.4,5.2,565,2016
HTC,10,LCD,Carbon Gray| Topaz Gold| Glacier Silver| Camellia Red,Android,Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,161,32,4,12,3000,500,94.4,5.2,565,2016
HTC,Desire 825,LCD,Various,Android,Quad-core 1.6 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,155,16,2,13,2700,240,89.3,5.5,267,2016
HTC,Desire 630,LCD,Various,Android,Quad-core 1.6 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,140,16,2,13,2200,190,86.4,5,294,2016
HTC,Desire 530,LCD,Various,Android,Quad-core 1.1 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,140,16,1.5,8,2200,170,86.4,5,294,2016
HTC,Desire 625,NA,Gray,Android,Quad-core 1.1 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,140.1,8,1.5,5,2000,70,88,5,294,2016
HTC,One X9,LCD,Various,Android,Octa-core 2.2 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,170,32,3,13,3000,300,93.4,5.5,401,2016
HTC,One M9s,LCD,Dazzling Gold,Android,Octa-core 2.2 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,158,16,2,13,2840,270,96.8,5,441,2015
HTC,Desire 828 dual sim,NA,White,Android,Octa-core 1.5 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,NA,16,2,13,2800,250,98.3,5.5,401,2015
HTC,Desire 728 dual sim,LCD,White| Black,Android,Octa-core 1.3 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,153,16,2,13,2800,240,97,5.5,267,2015
HTC,One E9s dual sim,NA,Meteor Gray| White Luxury| Roast Chestnut,Android,Octa-core 1.5 GHz Cortex-A53,Yes,Yes,Yes,Yes,165,16,2,13,2600,310,95.5,5.5,267,2015
HTC,Butterfly 3,NA,Blue| Red| White,Android,Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,161,32,3,20.2,2700,300,110.2,5.2,565,2015
HTC,One A9,AMOLED,Carbon Gray| Opal Silver| Topaz Gold| Deep Garnet| Pink,Android,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53),Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,143,16,2,13,2150,300,75.4,5,441,2015
HTC,One M9+ Supreme Camera,LCD,Gunmetal Gray| Silver Gold| Amber Gold,Android,Octa-core 2.2 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,168,32,3,21,2840,480,104.4,5.2,565,2015
HTC,Desire 626s,NA,Various,Android,Quad-core 1.1 GHz Cortex-A7,Yes,Yes,Yes,Yes,138.9,8,1,8,2000,190,84.3,5,294,2015
HTC,Desire 526,NA,Black,Android,Quad-core 1.1 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,156,8,1.5,8,2000,110,97,4.7,234,2015
HTC,One ME,NA,Meteor Grey| Rose Gold| Gold Sepia,Android,Octa-core 2.2 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,155,32,3,20,2840,340,106.5,5.2,565,2015
HTC,Desire 820G+ dual sim,LCD,Marble White| Dovetail gray,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,154.5,16,1,13,2600,180,95.6,5.5,267,2015
HTC,Desire 326G dual sim,NA,White Birch| Black Onyx,Android,Quad-core 1.2 GHz,Accelerometer| proximity,Yes,Yes,Yes,146,8,1,8,2000,130,94.3,4.5,218,2015
HTC,One M9+,LCD,Gunmetal Gray| Silver Gold| Amber Gold,Android,Octa-core 2.2 GHz Cortex-A53,Fingerprint (front-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,168,32,3,NA,2840,500,104.4,5.2,565,2015
HTC,One M8s,LCD,Gunmetal Gray| Glacial Silver| Amber Gold,Android,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,16,2,13,2840,330,99.2,5,441,2015
HTC,One E9+,NA,Meteor Gray| Classic Rose Gold| Gold Sepia,Android,Octa-core 2.0 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,150,32,3,20,2800,320,89.8,5.5,534,2015
HTC,One E9,NA,Black| White,Android,Octa-core 2.0 GHz Cortex-A53,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,147,16,2,13,2800,320,89.8,5.5,401,2015
HTC,One M9,LCD,Gunmetal Gray| Amber Gold| Silver/Rose gold| Gold/Pink| Pink,Android,Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,157,32,3,20,2840,420,96.8,5,441,2015
HTC,Desire 820s dual sim,NA,Marble White| Milkyway Gray| Monarch Orange| Santorini White| Tuxedo Gray,Android,Octa-core 1.7 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,155,16,2,13,2600,370,95.6,5.5,267,2015
HTC,Desire 626G+,NA,White Birch| Purple Fire| Blue Lagoon,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,138,8,1,13,2000,250,85.4,5,294,2015
HTC,Desire 626,NA,Various,Android,Octa-core 1.7 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,140,16,NA,13,2000,180,85.4,5,294,2015
HTC,Desire 526G+ dual sim,NA,Glacier blue| Stealth black| Lacquer black| Fervor red - 526G+,Android,Octa-core 1.7 GHz - 526G+ model,Accelerometer| proximity,Yes,Yes,Yes,154,8,1,8,2000,160,96.6,4.7,234,2015
HTC,Desire 826 dual sim,LCD,White Birch| Blue Lagoon| Marshmallow White| Dark Grey| Purple Fire,Android,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Accelerometer| proximity| compass,Yes,Yes,Yes,183,16,2,13,2600,200,98,5.5,401,2015
HTC,Desire 320,TFT,Meridian Gray| White,Android,Quad-core 1.3 GHz,Accelerometer,Yes,Yes,Yes,145,4,NA,5,2100,80,94,4.5,218,2015
HTC,Desire 620G dual sim,LCD,Marble White| Milkyway Gray| Saffron Gray| Santorini White| Tangerine White| Tuxedo Gray,Android,Octa-core 1.7 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,160,8,1,8,2100,190,104.8,5,294,2014
HTC,Desire 620,LCD,Blue| Black| Gray| White,Android,Quad-core 1.2 GHz Cortex-A53,Accelerometer| proximity,Yes,Yes,Yes,160,8,1,8,2100,180,104.8,5,294,2014
HTC,Nexus 9,LCD,Indigo Black| Lunar White| Sand,Android,Dual-core 2.3 GHz Denver,Accelerometer| gyro| compass,Yes,Yes,Yes,425,16,2,8,6700,300,280.6,8.9,281,2014
HTC,Desire 816G dual sim,LCD,Black| White,Android,Quad-core 1.3 GHz Cortex-A7 - India model,Accelerometer| proximity| compass,Yes,Yes,Yes,158,8,1,13,2600,260,98.6,5.5,267,2014
HTC,One (M8 Eye),LCD,Gunmetal Gray| Glacial Silver| Amber Gold,Android,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,160,16,2,13,2600,260,97.2,5,441,2014
HTC,Desire Eye,NA,Blue| Red| White,Android,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass,Yes,Yes,Yes,154,16,2,13,2400,380,95.2,5.2,424,2014
HTC,Desire 612,LCD,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,146,8,1,8,2040,240,95.2,4.7,234,2014
HTC,Desire 820q dual sim,TFT,Santorini White| Tuxedo Gray| Milky-way Gray,Android,Quad-core 1.2 GHz Cortex-A53,Accelerometer| proximity| compass,Yes,Yes,Yes,155,16,1,13,2600,260,95.6,5.5,267,2014
HTC,Desire 820 dual sim,LCD,Marble White| Tuxedo Grey| Santorini White| Milky-way Grey| Tangerine White| Saffron Grey| Flamingo Grey| Blue Misty| Monarch Orange,Android,Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Accelerometer| proximity| compass,Yes,Yes,Yes,155,16,2,13,2600,320,95.6,5.5,267,2014
HTC,Desire 820,LCD,Marble White| Tuxedo Grey| Santorini White| Milky-way Grey| Tangerine White| Saffron Grey| Flamingo Grey| Blue Misty| Monarch Orange,Android,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Accelerometer| proximity| compass,Yes,Yes,Yes,155,16,2,13,2600,340,95.6,5.5,267,2014
HTC,One (E8) CDMA,LCD,Polar White| Misty Gray,Android,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,164,16,2,13,2600,350,102.5,5,441,2014
HTC,Desire 510,NA,Vanilla White| Jet Black| Dark Grey| Deep Navy Blue,Android,Quad-core 1.2 GHz Cortex-A53 - EU model,Accelerometer| proximity,Yes,Yes,Yes,158,8,1,5,2100,200,97.7,4.7,208,2014
HTC,One (M8) for Windows,LCD,Gunmetal Gray,Windows,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,32,2,4,2600,300,97.2,5,441,2014
HTC,One (M8) for Windows (CDMA),LCD,Gunmetal Gray,Windows,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,32,2,4,2600,300,97.2,5,441,2014
HTC,Butterfly 2,NA,Blue| Red| White,Android,Quad-core 2.5 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,151,16,2,13,2700,250,102.1,5,441,2014
HTC,One Remix,LCD,Gunmetal Gray| Glacial Silver,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,137,16,1.5,13,2100,280,94.7,4.5,326,2014
HTC,One (M8) dual sim,LCD,Gunmetal Gray| Glacial Silver| Amber Gold,Android,Quad-core 2.3 GHz,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,16,2,4,2600,300,97.2,5,441,2014
HTC,Desire 516 dual sim,NA,Black| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,160,4,1,5,1950,160,97.8,5,220,2014
HTC,One (E8),LCD,White| red| black,Android,Quad-core 2.5 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,145,16,2,13,2600,420,102.5,5,441,2014
HTC,One mini 2,LCD,Gunmetal Gray| Glacial Silver Amber Gold,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,137,16,1,13,2110,250,94.7,4.5,326,2014
HTC,Desire 616 dual sim,NA,Black| White| Red,Android,Octa-core 1.4 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,150,4,1,8,2000,180,93.9,5,294,2014
HTC,Desire 210 dual sim,TFT,Black| white| red,Android,Dual-core 1.0 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,130,4,0.512,5,1300,100,85.8,4,233,2014
HTC,One (M8) CDMA,LCD,Gunmetal Gray| Glacial Silver,Android,Quad-core 2.3 GHz Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,32,2,4,2600,250,97.2,5,441,2014
HTC,One (M8),LCD,Gunmetal Gray| Glacial Silver| Amber Gold,Android,Quad-core 2.3 GHz (US/EMEA)/ 2.5 GHz (Asia| China) Krait 400,Accelerometer| gyro| proximity| compass| barometer,Yes,Yes,Yes,160,16,2,4,2600,250,97.2,5,441,2014
HTC,Desire 310 dual sim,TFT,Black| White| Red,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,140,4,NA,5,2000,140,101,4.5,218,2014
HTC,Desire 310,TFT,Black| White| Red,Android,Quad-core 1.3 GHz Cortex-A7,Accelerometer,Yes,Yes,Yes,140,4,1,5,2000,150,101.7,4.5,218,2014
HTC,Desire 816 dual sim,LCD,Black| White,Android,Quad-core 1.6 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,165,8,1.5,13,2600,250,97.4,5.5,267,2014
HTC,Desire 816,LCD,Black| White| Red| Gray| Green,Android,Quad-core 1.6 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,165,8,1.5,13,2600,250,97.4,5.5,267,2014
HTC,Desire 610,NA,Black| White| Red| Gray| Green,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,143.5,8,1,8,2040,200,96.9,4.7,234,2014
HTC,Desire 501 dual sim,LCD,Black| White| Pink,Android,Dual-core 1.2 GHz Cortex-A9,Accelerometer| proximity| compass,Yes,Yes,Yes,130,8,1,8,2100,190,84,4.3,217,2014
HTC,Desire 700,NA,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,149,8,1,8,2100,220,107.9,5,220,2014
HTC,Desire 700 dual sim,NA,Black,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity| compass,Yes,Yes,Yes,149,8,1,8,2100,250,107.9,5,220,2014
HTC,Desire 601 dual sim,TFT,Black| Red| White,Android,Quad-core 1.2 GHz Cortex-A7,Accelerometer| proximity,Yes,Yes,Yes,130,4,1,5,2100,270,88.8,4.5,245,2013
HTC,Desire 501,TFT,Black| White| Pink,Android,Dual-core 1.2 GHz,Accelerometer| proximity| compass,Yes,Yes,Yes,130,8,1,8,2100,240,84,4.3,217,2014
HTC,One Max,LCD,Silver| Black| Gold,Android,Quad-core 1.7 GHz Krait 300,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Yes,Yes,Yes,217,16,2,4,3300,370,139.8,5.9,373,2013
